"Project name","greggcostin.com"
"Date range","09/05/2026 12:00 AM - 09/11/2026 11:59 PM"


"Visited URL starts with","https://greggcostin.com/"

"Metric","Sessions"
"","Total sessions","129"
"","Bot sessions","48"

"Metric","Pages per session"
"","Average","2.5968992248062017"

"Metric","Scroll depth"
"","Average","34.06"

"Metric","Active time spent"
"","Active time","158"
"","Total time","272"

"Metric","Users overview"
"","Unique users","86"
"","Sessions with new users","98"
"","Sessions with returning users","31"

"Metric","Insights","No. of sessions","% of sessions"
"","Rage clicks","0","0%"
"","Dead click","10","7.75%"
"","Excessive scrolling","0","0%"
"","Quick back click","16","12.40%"

"Metric","Browsers","No. of sessions","% of sessions"
"","Chrome","76","58.91%"
"","FacebookApp","31","24.03%"
"","ChromeMobile","8","6.20%"
"","Edge","8","6.20%"
"","MobileSafari","6","4.65%"

"Metric","Top pages","No. of sessions"
"","https://greggcostin.com/","89"
"","https://greggcostin.com/schools","16"
"","https://greggcostin.com/sell","15"
"","https://greggcostin.com/reviews","14"
"","https://greggcostin.com/team","13"
"","https://greggcostin.com/mortgage-calculators","10"
"","https://greggcostin.com/resources","7"
"","https://greggcostin.com/buy","6"
"","https://greggcostin.com/contact","6"
"","https://greggcostin.com/search","6"
"","https://greggcostin.com/neighborhoods","5"
"","https://greggcostin.com/resources/coastal-ownership-costs","5"

"Metric","Smart events","No. of sessions","% of sessions"
"","Outbound click","11","8.53%"
"","Search","5","3.88%"
"","Submit form","2","1.55%"
"","See reviews","2","1.55%"
"","Find a location","1","0.78%"

"Metric","Referrer","No. of sessions"
"","greggcostin.com","34"
"","facebook.com","20"
"","lm.facebook.com","8"
"","127.0.0.1","1"
"","greggc.levinrinkerealty.com","1"
"","greggcostin.pages.dev","1"
"","l.facebook.com","1"
"","m.facebook.com","1"
"","pensacolamilitaryhousing.com","1"
"","scriblihelp.com","1"
"","search.yahoo.com","1"
"","www.bing.com","1"

"Metric","JavaScript errors"
"","Sessions with JavaScript errors"
""," total JavaScript errors","1"
"","","No. of sessions","% of sessions"
"","error invoking postmessage: java object is gone","1","100%"

"Metric","Performance overview"
"","Score","67"
"","LCP (Largest Contentful Paint)","4.128s"
"","INP (Interaction to Next Paint)","376ms"
"","CLS (Cumulative Layout Shift)","0.001s"

"Metric","Bot traffic"
"webScraperBotSessions","1"
"suspiciousDeviceBotSessions","13"
"suspiciousNetworkBotSessions","37"
"suspiciousInteractionBotSessions","48"
"ppcAdFraudBotSessions","0"
"otherBotsSessions","0"
"__typename","BotTypes"
